book_no,book_title,plot_index,words
8,KARNA-PARVA,91298,arjuna
8,KARNA-PARVA,91626,arjuna
8,KARNA-PARVA,91628,karna
8,KARNA-PARVA,91653,arjuna
8,KARNA-PARVA,91681,karna
8,KARNA-PARVA,92689,arjuna
8,KARNA-PARVA,92808,arjuna
8,KARNA-PARVA,92815,arjuna
8,KARNA-PARVA,92870,karna
8,KARNA-PARVA,92945,arjuna
8,KARNA-PARVA,92947,karna
8,KARNA-PARVA,93032,arjuna
8,KARNA-PARVA,93157,karna
8,KARNA-PARVA,93230,karna
8,KARNA-PARVA,93243,karna
8,KARNA-PARVA,93271,karna
8,KARNA-PARVA,93307,karna
8,KARNA-PARVA,93346,karna
8,KARNA-PARVA,93456,karna
8,KARNA-PARVA,93463,karna
8,KARNA-PARVA,93500,karna
8,KARNA-PARVA,93510,karna
8,KARNA-PARVA,93582,karna
8,KARNA-PARVA,93671,karna
8,KARNA-PARVA,94220,karna
8,KARNA-PARVA,94545,arjuna
8,KARNA-PARVA,94832,arjuna
8,KARNA-PARVA,94854,arjuna
8,KARNA-PARVA,94939,karna
8,KARNA-PARVA,94956,arjuna
8,KARNA-PARVA,95511,karna
8,KARNA-PARVA,95535,karna
8,KARNA-PARVA,95678,karna
8,KARNA-PARVA,95763,karna
8,KARNA-PARVA,95876,karna
8,KARNA-PARVA,95922,karna
8,KARNA-PARVA,95982,karna
8,KARNA-PARVA,96014,karna
8,KARNA-PARVA,96106,karna
8,KARNA-PARVA,96123,karna
8,KARNA-PARVA,96157,karna
8,KARNA-PARVA,96194,karna
8,KARNA-PARVA,96213,karna
8,KARNA-PARVA,96305,karna
8,KARNA-PARVA,96353,karna
8,KARNA-PARVA,96498,karna
8,KARNA-PARVA,96623,karna
8,KARNA-PARVA,96813,karna
8,KARNA-PARVA,97050,arjuna
8,KARNA-PARVA,97328,karna
8,KARNA-PARVA,97482,arjuna
8,KARNA-PARVA,97749,arjuna
8,KARNA-PARVA,97777,arjuna
8,KARNA-PARVA,97941,karna
8,KARNA-PARVA,97956,karna
8,KARNA-PARVA,98118,karna
8,KARNA-PARVA,98185,arjuna
8,KARNA-PARVA,98252,karna
8,KARNA-PARVA,98264,karna
8,KARNA-PARVA,98323,karna
8,KARNA-PARVA,98338,karna
8,KARNA-PARVA,98391,karna
8,KARNA-PARVA,98404,karna
8,KARNA-PARVA,98423,karna
8,KARNA-PARVA,98444,karna
8,KARNA-PARVA,98929,karna
8,KARNA-PARVA,98940,karna
8,KARNA-PARVA,99894,arjuna
8,KARNA-PARVA,99956,arjuna
8,KARNA-PARVA,100130,karna
8,KARNA-PARVA,100323,karna
8,KARNA-PARVA,100349,karna
8,KARNA-PARVA,100431,karna
8,KARNA-PARVA,100466,karna
8,KARNA-PARVA,100501,karna
8,KARNA-PARVA,100519,karna
8,KARNA-PARVA,100640,karna
8,KARNA-PARVA,100715,karna
8,KARNA-PARVA,100863,karna
8,KARNA-PARVA,100965,karna
8,KARNA-PARVA,101087,karna
8,KARNA-PARVA,101214,karna
8,KARNA-PARVA,101399,karna
8,KARNA-PARVA,101458,karna
8,KARNA-PARVA,101529,arjuna
8,KARNA-PARVA,101550,arjuna
8,KARNA-PARVA,101578,karna
8,KARNA-PARVA,101811,karna
8,KARNA-PARVA,102089,arjuna
8,KARNA-PARVA,102128,arjuna
8,KARNA-PARVA,102163,arjuna
8,KARNA-PARVA,102245,arjuna
8,KARNA-PARVA,102519,arjuna
8,KARNA-PARVA,102607,arjuna
8,KARNA-PARVA,102822,arjuna
8,KARNA-PARVA,102830,arjuna
8,KARNA-PARVA,103011,arjuna
8,KARNA-PARVA,103119,karna
8,KARNA-PARVA,103245,karna
8,KARNA-PARVA,103253,karna
8,KARNA-PARVA,103466,karna
8,KARNA-PARVA,103607,karna
8,KARNA-PARVA,103639,karna
8,KARNA-PARVA,103773,arjuna
8,KARNA-PARVA,103801,karna
8,KARNA-PARVA,103908,karna
8,KARNA-PARVA,103998,karna
8,KARNA-PARVA,104016,karna
8,KARNA-PARVA,104030,karna
8,KARNA-PARVA,104257,arjuna
8,KARNA-PARVA,104317,karna
8,KARNA-PARVA,104334,arjuna
8,KARNA-PARVA,104369,karna
8,KARNA-PARVA,104435,karna
8,KARNA-PARVA,104496,arjuna
8,KARNA-PARVA,104518,arjuna
8,KARNA-PARVA,104554,arjuna
8,KARNA-PARVA,104616,arjuna
8,KARNA-PARVA,104786,arjuna
8,KARNA-PARVA,104886,karna
8,KARNA-PARVA,104953,arjuna
8,KARNA-PARVA,104980,karna
8,KARNA-PARVA,105184,karna
8,KARNA-PARVA,105221,arjuna
8,KARNA-PARVA,105321,karna
8,KARNA-PARVA,105407,karna
8,KARNA-PARVA,105427,karna
8,KARNA-PARVA,105442,karna
8,KARNA-PARVA,105474,karna
8,KARNA-PARVA,105490,karna
8,KARNA-PARVA,105512,karna
8,KARNA-PARVA,105519,karna
8,KARNA-PARVA,105533,karna
8,KARNA-PARVA,105578,karna
8,KARNA-PARVA,105658,karna
8,KARNA-PARVA,105663,karna
8,KARNA-PARVA,105764,arjuna
8,KARNA-PARVA,105769,karna
8,KARNA-PARVA,105789,karna
8,KARNA-PARVA,105807,karna
8,KARNA-PARVA,105874,karna
8,KARNA-PARVA,105901,karna
8,KARNA-PARVA,106159,karna
8,KARNA-PARVA,106191,karna
8,KARNA-PARVA,106237,karna
8,KARNA-PARVA,106265,karna
8,KARNA-PARVA,106315,karna
8,KARNA-PARVA,106344,karna
8,KARNA-PARVA,106357,karna
8,KARNA-PARVA,106387,karna
8,KARNA-PARVA,106404,karna
8,KARNA-PARVA,106439,karna
8,KARNA-PARVA,106470,karna
8,KARNA-PARVA,106519,karna
8,KARNA-PARVA,106597,karna
8,KARNA-PARVA,106609,karna
8,KARNA-PARVA,107169,karna
8,KARNA-PARVA,107183,karna
8,KARNA-PARVA,107204,karna
8,KARNA-PARVA,107223,karna
8,KARNA-PARVA,107238,karna
8,KARNA-PARVA,107299,karna
8,KARNA-PARVA,107332,karna
8,KARNA-PARVA,107352,karna
8,KARNA-PARVA,107379,karna
8,KARNA-PARVA,107540,karna
8,KARNA-PARVA,107638,karna
8,KARNA-PARVA,107664,karna
8,KARNA-PARVA,107710,karna
8,KARNA-PARVA,107769,karna
8,KARNA-PARVA,107778,karna
8,KARNA-PARVA,107784,karna
8,KARNA-PARVA,107812,karna
8,KARNA-PARVA,107837,karna
8,KARNA-PARVA,107884,arjuna
8,KARNA-PARVA,108361,karna
8,KARNA-PARVA,108428,karna
8,KARNA-PARVA,108471,karna
8,KARNA-PARVA,108922,arjuna
8,KARNA-PARVA,109909,arjuna
8,KARNA-PARVA,110609,arjuna
8,KARNA-PARVA,110873,karna
8,KARNA-PARVA,110940,karna
8,KARNA-PARVA,110952,karna
8,KARNA-PARVA,111013,karna
8,KARNA-PARVA,111016,karna
8,KARNA-PARVA,111055,arjuna
8,KARNA-PARVA,111422,karna
8,KARNA-PARVA,111442,arjuna
8,KARNA-PARVA,111478,arjuna
8,KARNA-PARVA,112490,arjuna
8,KARNA-PARVA,113023,karna
8,KARNA-PARVA,113050,karna
8,KARNA-PARVA,113069,karna
8,KARNA-PARVA,113130,arjuna
8,KARNA-PARVA,113184,arjuna
8,KARNA-PARVA,113212,karna
8,KARNA-PARVA,113276,arjuna
8,KARNA-PARVA,113684,arjuna
8,KARNA-PARVA,113844,arjuna
8,KARNA-PARVA,114143,karna
8,KARNA-PARVA,114200,arjuna
8,KARNA-PARVA,114409,karna
8,KARNA-PARVA,114530,karna
8,KARNA-PARVA,114581,karna
8,KARNA-PARVA,114636,karna
8,KARNA-PARVA,114664,karna
8,KARNA-PARVA,114701,karna
8,KARNA-PARVA,114716,karna
8,KARNA-PARVA,114830,karna
8,KARNA-PARVA,114939,arjuna
8,KARNA-PARVA,114996,karna
8,KARNA-PARVA,115012,karna
8,KARNA-PARVA,115048,karna
8,KARNA-PARVA,115089,arjuna
8,KARNA-PARVA,115170,karna
8,KARNA-PARVA,115326,arjuna
8,KARNA-PARVA,115453,karna
8,KARNA-PARVA,115471,karna
8,KARNA-PARVA,115529,arjuna
8,KARNA-PARVA,115595,karna
8,KARNA-PARVA,115820,arjuna
8,KARNA-PARVA,115957,karna
8,KARNA-PARVA,115964,karna
8,KARNA-PARVA,116039,karna
8,KARNA-PARVA,116306,karna
8,KARNA-PARVA,116449,karna
8,KARNA-PARVA,116490,karna
8,KARNA-PARVA,116510,karna
8,KARNA-PARVA,116546,arjuna
8,KARNA-PARVA,116564,karna
8,KARNA-PARVA,118209,karna
8,KARNA-PARVA,118476,karna
8,KARNA-PARVA,118532,karna
8,KARNA-PARVA,118587,karna
8,KARNA-PARVA,118624,karna
8,KARNA-PARVA,118665,karna
8,KARNA-PARVA,118667,karna
8,KARNA-PARVA,118708,karna
8,KARNA-PARVA,118747,karna
8,KARNA-PARVA,118927,karna
8,KARNA-PARVA,118974,karna
8,KARNA-PARVA,119050,karna
8,KARNA-PARVA,119110,karna
8,KARNA-PARVA,119128,karna
8,KARNA-PARVA,119371,karna
8,KARNA-PARVA,119469,karna
8,KARNA-PARVA,119527,karna
8,KARNA-PARVA,119557,karna
8,KARNA-PARVA,119579,karna
8,KARNA-PARVA,119705,karna
8,KARNA-PARVA,119735,karna
8,KARNA-PARVA,119851,karna
8,KARNA-PARVA,119996,karna
8,KARNA-PARVA,120104,karna
8,KARNA-PARVA,120116,karna
8,KARNA-PARVA,120166,karna
8,KARNA-PARVA,120186,karna
8,KARNA-PARVA,120237,karna
8,KARNA-PARVA,120253,karna
8,KARNA-PARVA,120311,karna
8,KARNA-PARVA,120354,karna
8,KARNA-PARVA,120382,karna
8,KARNA-PARVA,120450,karna
8,KARNA-PARVA,120519,karna
8,KARNA-PARVA,120537,karna
8,KARNA-PARVA,120558,karna
8,KARNA-PARVA,120581,karna
8,KARNA-PARVA,120621,karna
8,KARNA-PARVA,120694,karna
8,KARNA-PARVA,120711,karna
8,KARNA-PARVA,120792,karna
8,KARNA-PARVA,120855,karna
8,KARNA-PARVA,120953,karna
8,KARNA-PARVA,121026,karna
8,KARNA-PARVA,121089,karna
8,KARNA-PARVA,121113,karna
8,KARNA-PARVA,121153,karna
8,KARNA-PARVA,121180,karna
8,KARNA-PARVA,121211,karna
8,KARNA-PARVA,121248,karna
8,KARNA-PARVA,121264,karna
8,KARNA-PARVA,121326,karna
8,KARNA-PARVA,121354,karna
8,KARNA-PARVA,121454,karna
8,KARNA-PARVA,121566,arjuna
8,KARNA-PARVA,121625,karna
8,KARNA-PARVA,121639,karna
8,KARNA-PARVA,121696,karna
8,KARNA-PARVA,121707,karna
8,KARNA-PARVA,121735,karna
8,KARNA-PARVA,122009,karna
8,KARNA-PARVA,122394,karna
8,KARNA-PARVA,122438,karna
8,KARNA-PARVA,122449,karna
8,KARNA-PARVA,122498,karna
8,KARNA-PARVA,122559,karna
8,KARNA-PARVA,122593,karna
8,KARNA-PARVA,123259,arjuna
8,KARNA-PARVA,123711,arjuna
8,KARNA-PARVA,123976,arjuna
8,KARNA-PARVA,124048,arjuna
8,KARNA-PARVA,124381,arjuna
8,KARNA-PARVA,124437,arjuna
8,KARNA-PARVA,124501,arjuna
8,KARNA-PARVA,124520,arjuna
8,KARNA-PARVA,124607,arjuna
8,KARNA-PARVA,124861,karna
8,KARNA-PARVA,124993,arjuna
8,KARNA-PARVA,125041,arjuna
8,KARNA-PARVA,125058,arjuna
8,KARNA-PARVA,125094,arjuna
8,KARNA-PARVA,125117,arjuna
8,KARNA-PARVA,125159,arjuna
8,KARNA-PARVA,125209,arjuna
8,KARNA-PARVA,125231,arjuna
8,KARNA-PARVA,126801,karna
8,KARNA-PARVA,126821,karna
8,KARNA-PARVA,126828,karna
8,KARNA-PARVA,126927,karna
8,KARNA-PARVA,127012,karna
8,KARNA-PARVA,127052,karna
8,KARNA-PARVA,127154,karna
8,KARNA-PARVA,127191,karna
8,KARNA-PARVA,127268,karna
8,KARNA-PARVA,127353,karna
8,KARNA-PARVA,127370,karna
8,KARNA-PARVA,127461,karna
8,KARNA-PARVA,127605,karna
8,KARNA-PARVA,127715,karna
8,KARNA-PARVA,127748,karna
8,KARNA-PARVA,127853,karna
8,KARNA-PARVA,127886,karna
8,KARNA-PARVA,127903,karna
8,KARNA-PARVA,127932,karna
8,KARNA-PARVA,127952,karna
8,KARNA-PARVA,127977,karna
8,KARNA-PARVA,127998,karna
8,KARNA-PARVA,128075,karna
8,KARNA-PARVA,128086,karna
8,KARNA-PARVA,128189,karna
8,KARNA-PARVA,128209,karna
8,KARNA-PARVA,128268,karna
8,KARNA-PARVA,128303,karna
8,KARNA-PARVA,128366,karna
8,KARNA-PARVA,128515,karna
8,KARNA-PARVA,128607,karna
8,KARNA-PARVA,128648,karna
8,KARNA-PARVA,128678,karna
8,KARNA-PARVA,128742,karna
8,KARNA-PARVA,128857,arjuna
8,KARNA-PARVA,129100,karna
8,KARNA-PARVA,129124,karna
8,KARNA-PARVA,129192,karna
8,KARNA-PARVA,129222,karna
8,KARNA-PARVA,129275,karna
8,KARNA-PARVA,129286,karna
8,KARNA-PARVA,129327,arjuna
8,KARNA-PARVA,129350,arjuna
8,KARNA-PARVA,129381,karna
8,KARNA-PARVA,129446,karna
8,KARNA-PARVA,129633,karna
8,KARNA-PARVA,129737,karna
8,KARNA-PARVA,129783,arjuna
8,KARNA-PARVA,129881,arjuna
8,KARNA-PARVA,129887,karna
8,KARNA-PARVA,130033,karna
8,KARNA-PARVA,130045,arjuna
8,KARNA-PARVA,130074,karna
8,KARNA-PARVA,130159,karna
8,KARNA-PARVA,130825,karna
8,KARNA-PARVA,130865,karna
8,KARNA-PARVA,130927,arjuna
8,KARNA-PARVA,130986,arjuna
8,KARNA-PARVA,131004,karna
8,KARNA-PARVA,131033,arjuna
8,KARNA-PARVA,131225,arjuna
8,KARNA-PARVA,131369,arjuna
8,KARNA-PARVA,131443,arjuna
8,KARNA-PARVA,131734,arjuna
8,KARNA-PARVA,131849,arjuna
8,KARNA-PARVA,132161,arjuna
8,KARNA-PARVA,132428,arjuna
8,KARNA-PARVA,132475,arjuna
8,KARNA-PARVA,132662,arjuna
8,KARNA-PARVA,132849,arjuna
8,KARNA-PARVA,132905,arjuna
8,KARNA-PARVA,132919,arjuna
8,KARNA-PARVA,133042,arjuna
8,KARNA-PARVA,133070,arjuna
8,KARNA-PARVA,133104,arjuna
8,KARNA-PARVA,133122,arjuna
8,KARNA-PARVA,133142,karna
8,KARNA-PARVA,133169,karna
8,KARNA-PARVA,133174,arjuna
8,KARNA-PARVA,133206,arjuna
8,KARNA-PARVA,133610,arjuna
8,KARNA-PARVA,133740,arjuna
8,KARNA-PARVA,133775,arjuna
8,KARNA-PARVA,134108,arjuna
8,KARNA-PARVA,134155,arjuna
8,KARNA-PARVA,134196,arjuna
8,KARNA-PARVA,134331,karna
8,KARNA-PARVA,134339,arjuna
8,KARNA-PARVA,134362,karna
8,KARNA-PARVA,134373,arjuna
8,KARNA-PARVA,134431,karna
8,KARNA-PARVA,134446,karna
8,KARNA-PARVA,134466,karna
8,KARNA-PARVA,134529,karna
8,KARNA-PARVA,134533,karna
8,KARNA-PARVA,134571,karna
8,KARNA-PARVA,134593,karna
8,KARNA-PARVA,134688,karna
8,KARNA-PARVA,134766,arjuna
8,KARNA-PARVA,134775,karna
8,KARNA-PARVA,134927,karna
8,KARNA-PARVA,134941,karna
8,KARNA-PARVA,135026,karna
8,KARNA-PARVA,135045,karna
8,KARNA-PARVA,135104,karna
8,KARNA-PARVA,135216,karna
8,KARNA-PARVA,135225,arjuna
8,KARNA-PARVA,135260,karna
8,KARNA-PARVA,135350,arjuna
8,KARNA-PARVA,135408,karna
8,KARNA-PARVA,135484,karna
8,KARNA-PARVA,135499,karna
8,KARNA-PARVA,135549,karna
8,KARNA-PARVA,135591,karna
8,KARNA-PARVA,135779,karna
8,KARNA-PARVA,135823,karna
8,KARNA-PARVA,135827,karna
8,KARNA-PARVA,135862,karna
8,KARNA-PARVA,136966,karna
8,KARNA-PARVA,137058,karna
8,KARNA-PARVA,137567,karna
8,KARNA-PARVA,137606,karna
8,KARNA-PARVA,137867,arjuna
8,KARNA-PARVA,138230,karna
8,KARNA-PARVA,138260,karna
8,KARNA-PARVA,138519,karna
8,KARNA-PARVA,138598,karna
8,KARNA-PARVA,138659,karna
8,KARNA-PARVA,138676,karna
8,KARNA-PARVA,138734,karna
8,KARNA-PARVA,138777,karna
8,KARNA-PARVA,138794,karna
8,KARNA-PARVA,138974,karna
8,KARNA-PARVA,139069,karna
8,KARNA-PARVA,139141,karna
8,KARNA-PARVA,139200,karna
8,KARNA-PARVA,139400,karna
8,KARNA-PARVA,139523,arjuna
8,KARNA-PARVA,139581,karna
8,KARNA-PARVA,139591,karna
8,KARNA-PARVA,139605,arjuna
8,KARNA-PARVA,139655,arjuna
8,KARNA-PARVA,139708,karna
8,KARNA-PARVA,140764,karna
8,KARNA-PARVA,140778,arjuna
8,KARNA-PARVA,140851,arjuna
8,KARNA-PARVA,140906,karna
8,KARNA-PARVA,140915,karna
8,KARNA-PARVA,140940,arjuna
8,KARNA-PARVA,140967,karna
8,KARNA-PARVA,141030,arjuna
8,KARNA-PARVA,141054,karna
8,KARNA-PARVA,141066,arjuna
8,KARNA-PARVA,141124,karna
8,KARNA-PARVA,141146,karna
8,KARNA-PARVA,141252,arjuna
8,KARNA-PARVA,141333,arjuna
8,KARNA-PARVA,141363,karna
8,KARNA-PARVA,141371,arjuna
8,KARNA-PARVA,141419,karna
8,KARNA-PARVA,141469,karna
8,KARNA-PARVA,141523,arjuna
8,KARNA-PARVA,141531,karna
8,KARNA-PARVA,141542,arjuna
8,KARNA-PARVA,141558,karna
8,KARNA-PARVA,141590,arjuna
8,KARNA-PARVA,141643,karna
8,KARNA-PARVA,141699,karna
8,KARNA-PARVA,141728,karna
8,KARNA-PARVA,141834,karna
8,KARNA-PARVA,141903,karna
8,KARNA-PARVA,142045,karna
8,KARNA-PARVA,142081,arjuna
8,KARNA-PARVA,142150,karna
8,KARNA-PARVA,142153,karna
8,KARNA-PARVA,142177,karna
8,KARNA-PARVA,142231,karna
8,KARNA-PARVA,142312,karna
8,KARNA-PARVA,142328,karna
8,KARNA-PARVA,142361,karna
8,KARNA-PARVA,142520,karna
8,KARNA-PARVA,142583,karna
8,KARNA-PARVA,142613,karna
8,KARNA-PARVA,142672,karna
8,KARNA-PARVA,142674,arjuna
8,KARNA-PARVA,143092,karna
8,KARNA-PARVA,143279,karna
8,KARNA-PARVA,143314,karna
8,KARNA-PARVA,143381,karna
8,KARNA-PARVA,143383,arjuna
8,KARNA-PARVA,143493,karna
8,KARNA-PARVA,143495,arjuna
8,KARNA-PARVA,143539,karna
8,KARNA-PARVA,143541,arjuna
8,KARNA-PARVA,143557,karna
8,KARNA-PARVA,143610,arjuna
8,KARNA-PARVA,143636,karna
8,KARNA-PARVA,143713,arjuna
8,KARNA-PARVA,143735,arjuna
8,KARNA-PARVA,143743,karna
8,KARNA-PARVA,143814,karna
8,KARNA-PARVA,143882,arjuna
8,KARNA-PARVA,143901,arjuna
8,KARNA-PARVA,143933,karna
8,KARNA-PARVA,143966,arjuna
8,KARNA-PARVA,144018,karna
8,KARNA-PARVA,144020,arjuna
8,KARNA-PARVA,144128,karna
8,KARNA-PARVA,144144,arjuna
8,KARNA-PARVA,144146,karna
8,KARNA-PARVA,144157,karna
8,KARNA-PARVA,144159,arjuna
8,KARNA-PARVA,144166,karna
8,KARNA-PARVA,144169,arjuna
8,KARNA-PARVA,144183,karna
8,KARNA-PARVA,144224,karna
8,KARNA-PARVA,144281,karna
8,KARNA-PARVA,144362,karna
8,KARNA-PARVA,144364,arjuna
8,KARNA-PARVA,144514,karna
8,KARNA-PARVA,144865,karna
8,KARNA-PARVA,145078,karna
8,KARNA-PARVA,145080,arjuna
8,KARNA-PARVA,145115,arjuna
8,KARNA-PARVA,145120,karna
8,KARNA-PARVA,145197,karna
8,KARNA-PARVA,145296,karna
8,KARNA-PARVA,145463,karna
8,KARNA-PARVA,145541,karna
8,KARNA-PARVA,145546,arjuna
8,KARNA-PARVA,145575,arjuna
8,KARNA-PARVA,145626,karna
8,KARNA-PARVA,145675,karna
8,KARNA-PARVA,145692,arjuna
8,KARNA-PARVA,145711,karna
8,KARNA-PARVA,145735,karna
8,KARNA-PARVA,145846,karna
8,KARNA-PARVA,145897,karna
8,KARNA-PARVA,145926,karna
8,KARNA-PARVA,146320,karna
8,KARNA-PARVA,146322,arjuna
8,KARNA-PARVA,146572,karna
8,KARNA-PARVA,146819,arjuna
8,KARNA-PARVA,146892,arjuna
8,KARNA-PARVA,146910,arjuna
8,KARNA-PARVA,147200,arjuna
8,KARNA-PARVA,147308,karna
8,KARNA-PARVA,147520,arjuna
8,KARNA-PARVA,147528,karna
8,KARNA-PARVA,147593,karna
8,KARNA-PARVA,147607,karna
8,KARNA-PARVA,147694,arjuna
8,KARNA-PARVA,148081,arjuna
8,KARNA-PARVA,148083,karna
8,KARNA-PARVA,148114,arjuna
8,KARNA-PARVA,148150,arjuna
8,KARNA-PARVA,148155,karna
8,KARNA-PARVA,148190,karna
8,KARNA-PARVA,148198,karna
8,KARNA-PARVA,148202,arjuna
8,KARNA-PARVA,148222,karna
8,KARNA-PARVA,148235,arjuna
8,KARNA-PARVA,148266,arjuna
8,KARNA-PARVA,148318,arjuna
8,KARNA-PARVA,148367,karna
8,KARNA-PARVA,148404,arjuna
8,KARNA-PARVA,148421,karna
8,KARNA-PARVA,148456,karna
8,KARNA-PARVA,148552,karna
8,KARNA-PARVA,148573,karna
8,KARNA-PARVA,148675,arjuna
8,KARNA-PARVA,148681,karna
8,KARNA-PARVA,148834,karna
8,KARNA-PARVA,148866,karna
8,KARNA-PARVA,148919,arjuna
8,KARNA-PARVA,148924,karna
8,KARNA-PARVA,148958,arjuna
8,KARNA-PARVA,148969,karna
8,KARNA-PARVA,149033,karna
8,KARNA-PARVA,149106,karna
8,KARNA-PARVA,149166,karna
8,KARNA-PARVA,149196,karna
8,KARNA-PARVA,149226,karna
8,KARNA-PARVA,149248,karna
8,KARNA-PARVA,149257,karna
8,KARNA-PARVA,149301,arjuna
8,KARNA-PARVA,149380,arjuna
8,KARNA-PARVA,149478,karna
8,KARNA-PARVA,149489,arjuna
8,KARNA-PARVA,149512,karna
8,KARNA-PARVA,149561,karna
8,KARNA-PARVA,149577,arjuna
8,KARNA-PARVA,149580,karna
8,KARNA-PARVA,149613,karna
8,KARNA-PARVA,149636,karna
8,KARNA-PARVA,149684,karna
8,KARNA-PARVA,149984,karna
8,KARNA-PARVA,150012,arjuna
8,KARNA-PARVA,150020,karna
8,KARNA-PARVA,150034,arjuna
8,KARNA-PARVA,150174,karna
8,KARNA-PARVA,150386,arjuna
8,KARNA-PARVA,150395,karna
8,KARNA-PARVA,150407,karna
8,KARNA-PARVA,150415,arjuna
8,KARNA-PARVA,150451,karna
8,KARNA-PARVA,150464,karna
8,KARNA-PARVA,150533,karna
8,KARNA-PARVA,150579,karna
8,KARNA-PARVA,150640,karna
8,KARNA-PARVA,150668,karna
8,KARNA-PARVA,150767,arjuna
8,KARNA-PARVA,150769,karna
8,KARNA-PARVA,150823,karna
8,KARNA-PARVA,151009,karna
8,KARNA-PARVA,151026,karna
8,KARNA-PARVA,151104,karna
8,KARNA-PARVA,151135,karna
8,KARNA-PARVA,151177,karna
8,KARNA-PARVA,151187,karna
8,KARNA-PARVA,151248,karna
8,KARNA-PARVA,151284,karna
8,KARNA-PARVA,151320,arjuna
8,KARNA-PARVA,151322,karna
8,KARNA-PARVA,151381,karna
8,KARNA-PARVA,151414,karna
8,KARNA-PARVA,151555,karna
8,KARNA-PARVA,151594,arjuna
8,KARNA-PARVA,151627,karna
8,KARNA-PARVA,151631,arjuna
8,KARNA-PARVA,151658,karna
8,KARNA-PARVA,151687,karna
8,KARNA-PARVA,151730,karna
8,KARNA-PARVA,151809,karna
8,KARNA-PARVA,151866,karna
8,KARNA-PARVA,151897,karna
8,KARNA-PARVA,151914,arjuna
8,KARNA-PARVA,151938,arjuna
8,KARNA-PARVA,151958,arjuna
8,KARNA-PARVA,151974,karna
8,KARNA-PARVA,151986,arjuna
8,KARNA-PARVA,151997,arjuna
8,KARNA-PARVA,152059,karna
8,KARNA-PARVA,152074,arjuna
8,KARNA-PARVA,152124,arjuna
8,KARNA-PARVA,152176,karna
8,KARNA-PARVA,152351,karna
8,KARNA-PARVA,152353,arjuna
8,KARNA-PARVA,152378,karna
8,KARNA-PARVA,152389,arjuna
8,KARNA-PARVA,152428,arjuna
8,KARNA-PARVA,152487,arjuna
8,KARNA-PARVA,152516,karna
8,KARNA-PARVA,152518,arjuna
8,KARNA-PARVA,152546,karna
8,KARNA-PARVA,152576,karna
8,KARNA-PARVA,152718,karna
8,KARNA-PARVA,152822,karna
8,KARNA-PARVA,152966,karna
8,KARNA-PARVA,152975,karna
8,KARNA-PARVA,152983,arjuna
8,KARNA-PARVA,153034,karna
8,KARNA-PARVA,153055,karna
8,KARNA-PARVA,153101,karna
8,KARNA-PARVA,153241,karna
8,KARNA-PARVA,153357,arjuna
8,KARNA-PARVA,153613,arjuna
8,KARNA-PARVA,153726,arjuna
8,KARNA-PARVA,153847,arjuna
8,KARNA-PARVA,153881,arjuna
8,KARNA-PARVA,153908,arjuna
8,KARNA-PARVA,153957,arjuna
8,KARNA-PARVA,153987,karna
8,KARNA-PARVA,154017,arjuna
8,KARNA-PARVA,154037,arjuna
8,KARNA-PARVA,154048,arjuna
8,KARNA-PARVA,154060,karna
8,KARNA-PARVA,154083,karna
8,KARNA-PARVA,154100,arjuna
8,KARNA-PARVA,154238,karna
8,KARNA-PARVA,154242,karna
8,KARNA-PARVA,154309,karna
8,KARNA-PARVA,154351,karna
8,KARNA-PARVA,154635,arjuna
8,KARNA-PARVA,154669,karna
8,KARNA-PARVA,154703,karna
8,KARNA-PARVA,154758,arjuna
8,KARNA-PARVA,154762,karna
8,KARNA-PARVA,154835,arjuna
8,KARNA-PARVA,154854,karna
8,KARNA-PARVA,154917,arjuna
8,KARNA-PARVA,154929,karna
8,KARNA-PARVA,154937,karna
8,KARNA-PARVA,154951,karna
8,KARNA-PARVA,155041,karna
8,KARNA-PARVA,155056,karna
8,KARNA-PARVA,155077,arjuna
8,KARNA-PARVA,155084,karna
8,KARNA-PARVA,155129,karna
8,KARNA-PARVA,155155,arjuna
8,KARNA-PARVA,155157,karna
8,KARNA-PARVA,155249,arjuna
8,KARNA-PARVA,155340,karna
8,KARNA-PARVA,155400,arjuna
8,KARNA-PARVA,155415,karna
8,KARNA-PARVA,155442,karna
8,KARNA-PARVA,155532,karna
8,KARNA-PARVA,155562,karna
8,KARNA-PARVA,155605,arjuna
8,KARNA-PARVA,155647,karna
8,KARNA-PARVA,155730,karna
8,KARNA-PARVA,155753,karna
8,KARNA-PARVA,155783,karna
8,KARNA-PARVA,155831,karna
8,KARNA-PARVA,155914,karna
8,KARNA-PARVA,156023,arjuna
8,KARNA-PARVA,156086,arjuna
8,KARNA-PARVA,156122,karna
8,KARNA-PARVA,156142,karna
8,KARNA-PARVA,156169,arjuna
8,KARNA-PARVA,156230,karna
8,KARNA-PARVA,156239,karna
8,KARNA-PARVA,156260,arjuna
8,KARNA-PARVA,156285,arjuna
8,KARNA-PARVA,156307,karna
8,KARNA-PARVA,156315,karna
8,KARNA-PARVA,156333,arjuna
8,KARNA-PARVA,156402,karna
8,KARNA-PARVA,156431,karna
8,KARNA-PARVA,156444,arjuna
8,KARNA-PARVA,156450,karna
8,KARNA-PARVA,156507,arjuna
8,KARNA-PARVA,156513,karna
8,KARNA-PARVA,156523,karna
8,KARNA-PARVA,156600,karna
8,KARNA-PARVA,156636,karna
