book_no,book_title,plot_normalise,words
3,VANA PARVA,30.03,karna
3,VANA PARVA,30.05,arjuna
3,VANA PARVA,30.07,arjuna
3,VANA PARVA,30.08,arjuna
3,VANA PARVA,31.05,arjuna
3,VANA PARVA,31.05,arjuna
3,VANA PARVA,31.09,arjuna
3,VANA PARVA,31.11,karna
3,VANA PARVA,31.13,arjuna
3,VANA PARVA,31.13,karna
3,VANA PARVA,31.14,karna
3,VANA PARVA,31.19,arjuna
3,VANA PARVA,31.21,arjuna
3,VANA PARVA,37.34,arjuna
3,VANA PARVA,37.39,arjuna
3,VANA PARVA,37.91,arjuna
3,VANA PARVA,37.92,arjuna
3,VANA PARVA,38.19,arjuna
3,VANA PARVA,38.21,arjuna
3,VANA PARVA,38.22,arjuna
3,VANA PARVA,38.38,arjuna
3,VANA PARVA,38.77,arjuna
3,VANA PARVA,38.84,arjuna
3,VANA PARVA,39.00,arjuna
3,VANA PARVA,39.01,arjuna
3,VANA PARVA,41.25,arjuna
3,VANA PARVA,44.10,arjuna
3,VANA PARVA,44.17,arjuna
3,VANA PARVA,44.18,arjuna
3,VANA PARVA,44.33,arjuna
3,VANA PARVA,44.53,arjuna
3,VANA PARVA,46.04,arjuna
3,VANA PARVA,47.87,arjuna
3,VANA PARVA,48.60,arjuna
3,VANA PARVA,48.75,arjuna
3,VANA PARVA,49.30,arjuna
3,VANA PARVA,50.13,arjuna
3,VANA PARVA,51.71,arjuna
3,VANA PARVA,51.80,arjuna
3,VANA PARVA,51.84,arjuna
3,VANA PARVA,51.88,arjuna
3,VANA PARVA,52.12,arjuna
3,VANA PARVA,52.12,arjuna
3,VANA PARVA,52.17,arjuna
3,VANA PARVA,52.54,arjuna
3,VANA PARVA,53.18,arjuna
3,VANA PARVA,53.34,arjuna
3,VANA PARVA,53.53,arjuna
3,VANA PARVA,53.76,arjuna
3,VANA PARVA,53.83,arjuna
3,VANA PARVA,53.83,arjuna
3,VANA PARVA,53.89,arjuna
3,VANA PARVA,54.00,arjuna
3,VANA PARVA,54.01,arjuna
3,VANA PARVA,54.13,arjuna
3,VANA PARVA,54.59,arjuna
3,VANA PARVA,54.60,karna
3,VANA PARVA,54.64,arjuna
3,VANA PARVA,54.70,arjuna
3,VANA PARVA,54.72,arjuna
3,VANA PARVA,54.76,arjuna
3,VANA PARVA,54.83,arjuna
3,VANA PARVA,54.83,arjuna
3,VANA PARVA,54.90,arjuna
3,VANA PARVA,55.05,arjuna
3,VANA PARVA,55.85,arjuna
3,VANA PARVA,56.93,arjuna
3,VANA PARVA,56.99,arjuna
3,VANA PARVA,57.00,arjuna
3,VANA PARVA,57.02,arjuna
3,VANA PARVA,57.03,arjuna
3,VANA PARVA,57.04,arjuna
3,VANA PARVA,57.13,arjuna
3,VANA PARVA,57.15,arjuna
3,VANA PARVA,75.91,arjuna
3,VANA PARVA,76.10,arjuna
3,VANA PARVA,76.12,arjuna
3,VANA PARVA,76.28,arjuna
3,VANA PARVA,76.30,arjuna
3,VANA PARVA,76.50,karna
3,VANA PARVA,76.51,karna
3,VANA PARVA,76.52,karna
3,VANA PARVA,76.58,karna
3,VANA PARVA,76.63,karna
3,VANA PARVA,76.64,karna
3,VANA PARVA,76.66,karna
3,VANA PARVA,76.87,karna
3,VANA PARVA,77.27,karna
3,VANA PARVA,77.29,karna
3,VANA PARVA,77.30,karna
3,VANA PARVA,77.35,karna
3,VANA PARVA,77.36,karna
3,VANA PARVA,77.37,karna
3,VANA PARVA,77.37,karna
3,VANA PARVA,77.40,karna
3,VANA PARVA,77.41,karna
3,VANA PARVA,77.64,arjuna
3,VANA PARVA,77.75,arjuna
3,VANA PARVA,77.76,arjuna
3,VANA PARVA,77.83,arjuna
3,VANA PARVA,77.94,karna
3,VANA PARVA,77.96,arjuna
3,VANA PARVA,77.97,arjuna
3,VANA PARVA,78.01,arjuna
3,VANA PARVA,78.01,arjuna
3,VANA PARVA,78.03,arjuna
3,VANA PARVA,78.04,arjuna
3,VANA PARVA,78.05,arjuna
3,VANA PARVA,78.06,arjuna
3,VANA PARVA,78.08,arjuna
3,VANA PARVA,78.09,arjuna
3,VANA PARVA,78.10,arjuna
3,VANA PARVA,78.11,arjuna
3,VANA PARVA,78.11,arjuna
3,VANA PARVA,78.13,arjuna
3,VANA PARVA,78.15,arjuna
3,VANA PARVA,78.15,arjuna
3,VANA PARVA,78.16,arjuna
3,VANA PARVA,78.18,karna
3,VANA PARVA,78.22,arjuna
3,VANA PARVA,78.43,karna
3,VANA PARVA,78.49,karna
3,VANA PARVA,78.58,arjuna
3,VANA PARVA,78.60,arjuna
3,VANA PARVA,78.60,arjuna
3,VANA PARVA,78.62,arjuna
3,VANA PARVA,78.64,karna
3,VANA PARVA,78.72,karna
3,VANA PARVA,78.81,karna
3,VANA PARVA,78.90,karna
3,VANA PARVA,79.05,karna
3,VANA PARVA,79.16,karna
3,VANA PARVA,79.45,arjuna
3,VANA PARVA,79.45,arjuna
3,VANA PARVA,79.46,karna
3,VANA PARVA,79.46,arjuna
3,VANA PARVA,79.46,arjuna
3,VANA PARVA,79.47,arjuna
3,VANA PARVA,79.47,karna
3,VANA PARVA,79.48,arjuna
3,VANA PARVA,79.55,karna
3,VANA PARVA,79.56,karna
3,VANA PARVA,79.57,arjuna
3,VANA PARVA,79.59,karna
3,VANA PARVA,79.63,arjuna
3,VANA PARVA,79.63,arjuna
3,VANA PARVA,79.64,karna
3,VANA PARVA,79.69,karna
3,VANA PARVA,79.72,karna
3,VANA PARVA,79.78,karna
3,VANA PARVA,79.78,karna
3,VANA PARVA,79.81,karna
3,VANA PARVA,79.83,karna
3,VANA PARVA,79.90,karna
3,VANA PARVA,79.90,karna
3,VANA PARVA,79.93,karna
3,VANA PARVA,79.95,karna
3,VANA PARVA,79.97,karna
3,VANA PARVA,80.00,karna
3,VANA PARVA,80.02,karna
3,VANA PARVA,80.04,karna
3,VANA PARVA,80.10,karna
3,VANA PARVA,80.12,karna
3,VANA PARVA,80.13,karna
3,VANA PARVA,80.15,karna
3,VANA PARVA,80.19,karna
3,VANA PARVA,80.22,karna
3,VANA PARVA,80.25,karna
3,VANA PARVA,80.28,karna
3,VANA PARVA,80.37,karna
3,VANA PARVA,80.43,karna
3,VANA PARVA,80.58,karna
3,VANA PARVA,80.69,karna
3,VANA PARVA,80.70,karna
3,VANA PARVA,80.71,arjuna
3,VANA PARVA,80.72,karna
3,VANA PARVA,80.76,karna
3,VANA PARVA,80.98,arjuna
3,VANA PARVA,81.97,karna
3,VANA PARVA,81.98,karna
3,VANA PARVA,82.08,karna
3,VANA PARVA,82.13,karna
3,VANA PARVA,82.13,karna
3,VANA PARVA,82.89,arjuna
3,VANA PARVA,82.90,arjuna
3,VANA PARVA,83.26,arjuna
3,VANA PARVA,83.29,arjuna
3,VANA PARVA,83.71,arjuna
3,VANA PARVA,83.97,arjuna
3,VANA PARVA,84.01,arjuna
3,VANA PARVA,84.17,arjuna
3,VANA PARVA,84.21,arjuna
3,VANA PARVA,84.22,arjuna
3,VANA PARVA,84.24,arjuna
3,VANA PARVA,84.28,arjuna
3,VANA PARVA,84.34,arjuna
3,VANA PARVA,84.34,arjuna
3,VANA PARVA,84.36,arjuna
3,VANA PARVA,84.40,arjuna
3,VANA PARVA,84.50,arjuna
3,VANA PARVA,84.51,arjuna
3,VANA PARVA,84.56,arjuna
3,VANA PARVA,84.63,arjuna
3,VANA PARVA,84.64,arjuna
3,VANA PARVA,85.01,arjuna
3,VANA PARVA,86.55,arjuna
3,VANA PARVA,93.86,karna
3,VANA PARVA,93.89,karna
3,VANA PARVA,93.90,karna
3,VANA PARVA,93.90,karna
3,VANA PARVA,93.92,karna
3,VANA PARVA,93.93,karna
3,VANA PARVA,93.94,karna
3,VANA PARVA,94.19,karna
3,VANA PARVA,94.33,karna
3,VANA PARVA,94.34,arjuna
3,VANA PARVA,94.35,arjuna
3,VANA PARVA,94.35,karna
3,VANA PARVA,94.35,arjuna
3,VANA PARVA,94.36,karna
3,VANA PARVA,94.39,karna
3,VANA PARVA,94.43,arjuna
3,VANA PARVA,94.47,arjuna
3,VANA PARVA,94.49,karna
3,VANA PARVA,94.51,karna
3,VANA PARVA,94.54,karna
3,VANA PARVA,96.05,karna
3,VANA PARVA,96.08,karna
3,VANA PARVA,96.10,karna
3,VANA PARVA,96.11,arjuna
3,VANA PARVA,96.11,arjuna
3,VANA PARVA,96.12,karna
3,VANA PARVA,96.13,karna
3,VANA PARVA,96.22,karna
3,VANA PARVA,96.22,karna
3,VANA PARVA,96.31,karna
3,VANA PARVA,96.33,karna
3,VANA PARVA,96.35,karna
3,VANA PARVA,96.38,karna
3,VANA PARVA,96.41,karna
3,VANA PARVA,96.43,karna
3,VANA PARVA,96.44,karna
3,VANA PARVA,96.45,karna
3,VANA PARVA,96.46,karna
3,VANA PARVA,96.47,karna
3,VANA PARVA,96.47,karna
3,VANA PARVA,96.49,karna
3,VANA PARVA,96.50,karna
3,VANA PARVA,96.50,karna
3,VANA PARVA,96.51,karna
3,VANA PARVA,96.59,arjuna
3,VANA PARVA,96.75,arjuna
3,VANA PARVA,97.17,arjuna
3,VANA PARVA,98.32,arjuna
3,VANA PARVA,98.34,arjuna
3,VANA PARVA,99.60,arjuna
3,VANA PARVA,99.61,karna
4,VIRATA PARVA,0.34,arjuna
4,VIRATA PARVA,0.37,arjuna
4,VIRATA PARVA,0.72,arjuna
4,VIRATA PARVA,1.47,arjuna
4,VIRATA PARVA,1.78,arjuna
4,VIRATA PARVA,1.96,arjuna
4,VIRATA PARVA,2.28,arjuna
4,VIRATA PARVA,3.57,arjuna
4,VIRATA PARVA,6.09,arjuna
4,VIRATA PARVA,6.14,arjuna
4,VIRATA PARVA,6.26,arjuna
4,VIRATA PARVA,6.44,arjuna
4,VIRATA PARVA,13.52,arjuna
4,VIRATA PARVA,13.80,arjuna
4,VIRATA PARVA,13.85,arjuna
4,VIRATA PARVA,14.99,arjuna
4,VIRATA PARVA,16.45,arjuna
4,VIRATA PARVA,25.25,arjuna
4,VIRATA PARVA,25.39,arjuna
4,VIRATA PARVA,27.91,karna
4,VIRATA PARVA,35.54,arjuna
4,VIRATA PARVA,36.46,karna
4,VIRATA PARVA,37.68,karna
4,VIRATA PARVA,37.76,karna
4,VIRATA PARVA,40.76,karna
4,VIRATA PARVA,40.91,karna
4,VIRATA PARVA,41.15,karna
4,VIRATA PARVA,41.38,karna
4,VIRATA PARVA,47.42,karna
4,VIRATA PARVA,48.15,arjuna
4,VIRATA PARVA,48.17,arjuna
4,VIRATA PARVA,48.53,karna
4,VIRATA PARVA,48.61,arjuna
4,VIRATA PARVA,48.64,arjuna
4,VIRATA PARVA,48.78,arjuna
4,VIRATA PARVA,48.90,arjuna
4,VIRATA PARVA,48.96,arjuna
4,VIRATA PARVA,49.49,arjuna
4,VIRATA PARVA,49.61,arjuna
4,VIRATA PARVA,49.81,arjuna
4,VIRATA PARVA,50.13,arjuna
4,VIRATA PARVA,50.65,arjuna
4,VIRATA PARVA,50.75,arjuna
4,VIRATA PARVA,51.09,karna
4,VIRATA PARVA,51.31,karna
4,VIRATA PARVA,51.45,arjuna
4,VIRATA PARVA,52.16,arjuna
4,VIRATA PARVA,52.25,arjuna
4,VIRATA PARVA,52.40,arjuna
4,VIRATA PARVA,52.53,arjuna
4,VIRATA PARVA,53.58,karna
4,VIRATA PARVA,53.60,arjuna
4,VIRATA PARVA,53.97,arjuna
4,VIRATA PARVA,54.57,arjuna
4,VIRATA PARVA,55.31,arjuna
4,VIRATA PARVA,55.36,arjuna
4,VIRATA PARVA,55.75,arjuna
4,VIRATA PARVA,56.00,arjuna
4,VIRATA PARVA,56.20,arjuna
4,VIRATA PARVA,56.32,arjuna
4,VIRATA PARVA,56.32,arjuna
4,VIRATA PARVA,56.43,arjuna
4,VIRATA PARVA,56.49,arjuna
4,VIRATA PARVA,56.55,arjuna
4,VIRATA PARVA,56.62,arjuna
4,VIRATA PARVA,56.87,arjuna
4,VIRATA PARVA,57.20,arjuna
4,VIRATA PARVA,57.33,arjuna
4,VIRATA PARVA,57.36,arjuna
4,VIRATA PARVA,57.37,arjuna
4,VIRATA PARVA,57.75,arjuna
4,VIRATA PARVA,58.27,arjuna
4,VIRATA PARVA,58.61,arjuna
4,VIRATA PARVA,59.79,arjuna
4,VIRATA PARVA,59.84,arjuna
4,VIRATA PARVA,60.77,arjuna
4,VIRATA PARVA,61.29,karna
4,VIRATA PARVA,61.33,arjuna
4,VIRATA PARVA,61.39,arjuna
4,VIRATA PARVA,61.60,arjuna
4,VIRATA PARVA,61.89,karna
4,VIRATA PARVA,62.18,arjuna
4,VIRATA PARVA,62.22,arjuna
4,VIRATA PARVA,62.74,arjuna
4,VIRATA PARVA,63.34,arjuna
4,VIRATA PARVA,63.79,arjuna
4,VIRATA PARVA,63.82,karna
4,VIRATA PARVA,64.63,arjuna
4,VIRATA PARVA,65.17,karna
4,VIRATA PARVA,65.55,arjuna
4,VIRATA PARVA,65.80,arjuna
4,VIRATA PARVA,66.66,karna
4,VIRATA PARVA,66.84,karna
4,VIRATA PARVA,66.91,arjuna
4,VIRATA PARVA,67.30,arjuna
4,VIRATA PARVA,67.62,arjuna
4,VIRATA PARVA,67.90,arjuna
4,VIRATA PARVA,68.13,arjuna
4,VIRATA PARVA,68.37,karna
4,VIRATA PARVA,68.53,arjuna
4,VIRATA PARVA,68.63,arjuna
4,VIRATA PARVA,69.07,arjuna
4,VIRATA PARVA,69.25,karna
4,VIRATA PARVA,69.37,karna
4,VIRATA PARVA,69.39,arjuna
4,VIRATA PARVA,69.53,karna
4,VIRATA PARVA,69.62,arjuna
4,VIRATA PARVA,69.63,karna
4,VIRATA PARVA,69.71,karna
4,VIRATA PARVA,69.83,karna
4,VIRATA PARVA,69.86,karna
4,VIRATA PARVA,69.89,arjuna
4,VIRATA PARVA,69.95,karna
4,VIRATA PARVA,70.33,arjuna
4,VIRATA PARVA,70.37,arjuna
4,VIRATA PARVA,70.40,arjuna
4,VIRATA PARVA,70.81,arjuna
4,VIRATA PARVA,70.83,arjuna
4,VIRATA PARVA,70.93,arjuna
4,VIRATA PARVA,70.96,arjuna
4,VIRATA PARVA,71.17,arjuna
4,VIRATA PARVA,71.35,arjuna
4,VIRATA PARVA,71.46,arjuna
4,VIRATA PARVA,71.47,arjuna
4,VIRATA PARVA,71.48,arjuna
4,VIRATA PARVA,71.63,arjuna
4,VIRATA PARVA,71.72,karna
4,VIRATA PARVA,71.73,karna
4,VIRATA PARVA,71.87,arjuna
4,VIRATA PARVA,72.35,karna
4,VIRATA PARVA,72.91,arjuna
4,VIRATA PARVA,73.20,arjuna
4,VIRATA PARVA,73.73,arjuna
4,VIRATA PARVA,73.81,arjuna
4,VIRATA PARVA,73.89,arjuna
4,VIRATA PARVA,74.26,arjuna
4,VIRATA PARVA,74.69,arjuna
4,VIRATA PARVA,74.72,arjuna
4,VIRATA PARVA,75.00,arjuna
4,VIRATA PARVA,75.03,arjuna
4,VIRATA PARVA,75.21,arjuna
4,VIRATA PARVA,75.24,arjuna
4,VIRATA PARVA,75.57,arjuna
4,VIRATA PARVA,75.70,arjuna
4,VIRATA PARVA,76.25,arjuna
4,VIRATA PARVA,76.36,arjuna
4,VIRATA PARVA,76.91,arjuna
4,VIRATA PARVA,77.00,arjuna
4,VIRATA PARVA,77.06,arjuna
4,VIRATA PARVA,77.26,arjuna
4,VIRATA PARVA,77.32,arjuna
4,VIRATA PARVA,77.53,arjuna
4,VIRATA PARVA,77.61,arjuna
4,VIRATA PARVA,77.93,arjuna
4,VIRATA PARVA,78.08,arjuna
4,VIRATA PARVA,78.24,arjuna
4,VIRATA PARVA,78.34,karna
4,VIRATA PARVA,78.66,arjuna
4,VIRATA PARVA,78.67,karna
4,VIRATA PARVA,78.76,karna
4,VIRATA PARVA,78.81,arjuna
4,VIRATA PARVA,78.85,karna
4,VIRATA PARVA,78.85,karna
4,VIRATA PARVA,78.89,arjuna
4,VIRATA PARVA,78.90,karna
4,VIRATA PARVA,78.95,karna
4,VIRATA PARVA,79.17,karna
4,VIRATA PARVA,79.20,karna
4,VIRATA PARVA,79.44,arjuna
4,VIRATA PARVA,79.55,karna
4,VIRATA PARVA,79.59,karna
4,VIRATA PARVA,79.66,arjuna
4,VIRATA PARVA,79.67,karna
4,VIRATA PARVA,79.70,karna
4,VIRATA PARVA,79.74,karna
4,VIRATA PARVA,79.75,karna
4,VIRATA PARVA,79.76,arjuna
4,VIRATA PARVA,79.79,arjuna
4,VIRATA PARVA,79.83,karna
4,VIRATA PARVA,79.92,karna
4,VIRATA PARVA,79.98,arjuna
4,VIRATA PARVA,80.01,arjuna
4,VIRATA PARVA,80.52,arjuna
4,VIRATA PARVA,80.69,arjuna
4,VIRATA PARVA,81.59,arjuna
4,VIRATA PARVA,81.69,arjuna
4,VIRATA PARVA,81.74,arjuna
4,VIRATA PARVA,81.77,arjuna
4,VIRATA PARVA,81.96,arjuna
4,VIRATA PARVA,82.17,arjuna
4,VIRATA PARVA,82.47,arjuna
4,VIRATA PARVA,82.88,arjuna
4,VIRATA PARVA,82.97,arjuna
4,VIRATA PARVA,83.66,arjuna
4,VIRATA PARVA,84.04,arjuna
4,VIRATA PARVA,84.36,arjuna
4,VIRATA PARVA,84.67,arjuna
4,VIRATA PARVA,84.90,arjuna
4,VIRATA PARVA,85.07,arjuna
4,VIRATA PARVA,85.94,karna
4,VIRATA PARVA,86.50,karna
4,VIRATA PARVA,86.66,arjuna
4,VIRATA PARVA,86.76,arjuna
4,VIRATA PARVA,87.65,arjuna
4,VIRATA PARVA,87.76,arjuna
4,VIRATA PARVA,88.45,arjuna
4,VIRATA PARVA,88.91,karna
4,VIRATA PARVA,91.58,karna
4,VIRATA PARVA,92.85,arjuna
4,VIRATA PARVA,93.71,arjuna
4,VIRATA PARVA,93.77,arjuna
4,VIRATA PARVA,94.05,arjuna
4,VIRATA PARVA,94.13,arjuna
4,VIRATA PARVA,94.15,arjuna
4,VIRATA PARVA,94.38,arjuna
4,VIRATA PARVA,94.53,arjuna
4,VIRATA PARVA,94.79,arjuna
4,VIRATA PARVA,94.88,arjuna
4,VIRATA PARVA,95.31,arjuna
4,VIRATA PARVA,95.41,arjuna
4,VIRATA PARVA,95.84,arjuna
4,VIRATA PARVA,95.91,arjuna
4,VIRATA PARVA,97.98,arjuna
4,VIRATA PARVA,98.89,arjuna
4,VIRATA PARVA,98.98,arjuna
4,VIRATA PARVA,99.16,arjuna
4,VIRATA PARVA,99.26,arjuna
4,VIRATA PARVA,99.75,arjuna
4,VIRATA PARVA,99.82,arjuna
5,UDYOGA PARVA,0.10,arjuna
5,UDYOGA PARVA,0.28,arjuna
5,UDYOGA PARVA,0.94,arjuna
5,UDYOGA PARVA,1.00,karna
5,UDYOGA PARVA,1.07,karna
5,UDYOGA PARVA,1.95,arjuna
5,UDYOGA PARVA,1.97,arjuna
5,UDYOGA PARVA,1.99,arjuna
5,UDYOGA PARVA,2.06,arjuna
5,UDYOGA PARVA,2.28,arjuna
5,UDYOGA PARVA,2.32,arjuna
5,UDYOGA PARVA,2.77,arjuna
5,UDYOGA PARVA,3.02,karna
5,UDYOGA PARVA,3.02,arjuna
5,UDYOGA PARVA,3.03,karna
5,UDYOGA PARVA,3.04,arjuna
5,UDYOGA PARVA,3.04,karna
5,UDYOGA PARVA,7.72,karna
5,UDYOGA PARVA,7.78,arjuna
5,UDYOGA PARVA,7.85,karna
5,UDYOGA PARVA,7.85,karna
5,UDYOGA PARVA,7.86,arjuna
5,UDYOGA PARVA,8.56,arjuna
5,UDYOGA PARVA,8.64,arjuna
5,UDYOGA PARVA,8.67,karna
5,UDYOGA PARVA,8.99,karna
5,UDYOGA PARVA,9.03,arjuna
5,UDYOGA PARVA,9.14,arjuna
5,UDYOGA PARVA,9.18,arjuna
5,UDYOGA PARVA,9.34,arjuna
5,UDYOGA PARVA,9.54,arjuna
5,UDYOGA PARVA,9.90,karna
5,UDYOGA PARVA,10.04,arjuna
5,UDYOGA PARVA,10.07,arjuna
5,UDYOGA PARVA,10.14,arjuna
5,UDYOGA PARVA,10.14,arjuna
5,UDYOGA PARVA,10.30,arjuna
5,UDYOGA PARVA,10.61,karna
5,UDYOGA PARVA,11.03,karna
5,UDYOGA PARVA,11.08,arjuna
5,UDYOGA PARVA,11.08,karna
5,UDYOGA PARVA,11.09,karna
5,UDYOGA PARVA,11.09,karna
5,UDYOGA PARVA,11.10,arjuna
5,UDYOGA PARVA,11.12,arjuna
5,UDYOGA PARVA,11.13,arjuna
5,UDYOGA PARVA,11.17,arjuna
5,UDYOGA PARVA,11.61,arjuna
5,UDYOGA PARVA,11.74,karna
5,UDYOGA PARVA,13.00,karna
5,UDYOGA PARVA,13.01,arjuna
5,UDYOGA PARVA,13.13,arjuna
5,UDYOGA PARVA,13.16,karna
5,UDYOGA PARVA,13.17,arjuna
5,UDYOGA PARVA,13.31,arjuna
5,UDYOGA PARVA,13.89,karna
5,UDYOGA PARVA,13.90,karna
5,UDYOGA PARVA,15.06,arjuna
5,UDYOGA PARVA,15.19,arjuna
5,UDYOGA PARVA,15.53,karna
5,UDYOGA PARVA,19.05,karna
5,UDYOGA PARVA,21.22,karna
5,UDYOGA PARVA,28.90,karna
5,UDYOGA PARVA,29.06,arjuna
5,UDYOGA PARVA,29.15,arjuna
5,UDYOGA PARVA,29.18,arjuna
5,UDYOGA PARVA,30.86,karna
5,UDYOGA PARVA,31.30,arjuna
5,UDYOGA PARVA,31.33,arjuna
5,UDYOGA PARVA,31.36,arjuna
5,UDYOGA PARVA,31.43,arjuna
5,UDYOGA PARVA,31.47,karna
5,UDYOGA PARVA,31.49,karna
5,UDYOGA PARVA,31.55,karna
5,UDYOGA PARVA,31.71,arjuna
5,UDYOGA PARVA,32.61,arjuna
5,UDYOGA PARVA,32.69,arjuna
5,UDYOGA PARVA,33.28,arjuna
5,UDYOGA PARVA,33.33,karna
5,UDYOGA PARVA,33.34,karna
5,UDYOGA PARVA,33.39,karna
5,UDYOGA PARVA,33.40,arjuna
5,UDYOGA PARVA,33.42,arjuna
5,UDYOGA PARVA,33.44,arjuna
5,UDYOGA PARVA,33.46,arjuna
5,UDYOGA PARVA,33.53,arjuna
5,UDYOGA PARVA,33.63,arjuna
5,UDYOGA PARVA,33.66,arjuna
5,UDYOGA PARVA,33.97,arjuna
5,UDYOGA PARVA,34.03,arjuna
5,UDYOGA PARVA,34.04,arjuna
5,UDYOGA PARVA,34.67,arjuna
5,UDYOGA PARVA,34.70,arjuna
5,UDYOGA PARVA,34.71,karna
5,UDYOGA PARVA,34.73,arjuna
5,UDYOGA PARVA,34.85,arjuna
5,UDYOGA PARVA,34.86,karna
5,UDYOGA PARVA,34.87,karna
5,UDYOGA PARVA,34.90,karna
5,UDYOGA PARVA,34.94,arjuna
5,UDYOGA PARVA,34.99,karna
5,UDYOGA PARVA,35.11,arjuna
5,UDYOGA PARVA,35.17,arjuna
5,UDYOGA PARVA,35.19,arjuna
5,UDYOGA PARVA,35.56,karna
5,UDYOGA PARVA,35.57,arjuna
5,UDYOGA PARVA,35.58,arjuna
5,UDYOGA PARVA,35.87,karna
5,UDYOGA PARVA,36.02,karna
5,UDYOGA PARVA,36.14,karna
5,UDYOGA PARVA,36.15,arjuna
5,UDYOGA PARVA,36.32,karna
5,UDYOGA PARVA,36.35,karna
5,UDYOGA PARVA,36.41,karna
5,UDYOGA PARVA,36.70,arjuna
5,UDYOGA PARVA,36.70,arjuna
5,UDYOGA PARVA,36.77,karna
5,UDYOGA PARVA,36.94,arjuna
5,UDYOGA PARVA,36.96,arjuna
5,UDYOGA PARVA,37.02,arjuna
5,UDYOGA PARVA,37.13,arjuna
5,UDYOGA PARVA,37.28,arjuna
5,UDYOGA PARVA,37.70,karna
5,UDYOGA PARVA,37.81,karna
5,UDYOGA PARVA,37.81,karna
5,UDYOGA PARVA,37.86,karna
5,UDYOGA PARVA,37.87,karna
5,UDYOGA PARVA,37.89,arjuna
5,UDYOGA PARVA,37.89,karna
5,UDYOGA PARVA,37.94,karna
5,UDYOGA PARVA,38.01,karna
5,UDYOGA PARVA,38.08,karna
5,UDYOGA PARVA,38.69,arjuna
5,UDYOGA PARVA,38.70,arjuna
5,UDYOGA PARVA,38.87,arjuna
5,UDYOGA PARVA,38.96,arjuna
5,UDYOGA PARVA,38.99,arjuna
5,UDYOGA PARVA,39.03,karna
5,UDYOGA PARVA,39.38,arjuna
5,UDYOGA PARVA,39.39,arjuna
5,UDYOGA PARVA,39.73,arjuna
5,UDYOGA PARVA,42.54,arjuna
5,UDYOGA PARVA,43.41,arjuna
5,UDYOGA PARVA,43.44,arjuna
5,UDYOGA PARVA,43.81,karna
5,UDYOGA PARVA,43.92,arjuna
5,UDYOGA PARVA,44.28,arjuna
5,UDYOGA PARVA,44.87,arjuna
5,UDYOGA PARVA,44.98,arjuna
5,UDYOGA PARVA,45.04,arjuna
5,UDYOGA PARVA,45.23,karna
5,UDYOGA PARVA,45.46,arjuna
5,UDYOGA PARVA,45.74,arjuna
5,UDYOGA PARVA,45.80,arjuna
5,UDYOGA PARVA,45.84,arjuna
5,UDYOGA PARVA,47.07,arjuna
5,UDYOGA PARVA,48.20,arjuna
5,UDYOGA PARVA,49.00,arjuna
5,UDYOGA PARVA,49.02,arjuna
5,UDYOGA PARVA,49.04,karna
5,UDYOGA PARVA,49.45,karna
5,UDYOGA PARVA,49.54,karna
5,UDYOGA PARVA,50.09,karna
5,UDYOGA PARVA,50.10,karna
5,UDYOGA PARVA,50.13,karna
5,UDYOGA PARVA,50.37,karna
5,UDYOGA PARVA,50.60,karna
5,UDYOGA PARVA,51.26,karna
5,UDYOGA PARVA,51.44,karna
5,UDYOGA PARVA,51.78,karna
5,UDYOGA PARVA,53.10,arjuna
5,UDYOGA PARVA,53.15,arjuna
5,UDYOGA PARVA,53.80,arjuna
5,UDYOGA PARVA,62.82,karna
5,UDYOGA PARVA,62.88,karna
5,UDYOGA PARVA,62.89,arjuna
5,UDYOGA PARVA,62.91,arjuna
5,UDYOGA PARVA,62.92,arjuna
5,UDYOGA PARVA,62.96,arjuna
5,UDYOGA PARVA,62.96,arjuna
5,UDYOGA PARVA,62.99,arjuna
5,UDYOGA PARVA,63.28,arjuna
5,UDYOGA PARVA,63.30,arjuna
5,UDYOGA PARVA,63.69,arjuna
5,UDYOGA PARVA,63.94,karna
5,UDYOGA PARVA,64.28,karna
5,UDYOGA PARVA,64.79,karna
5,UDYOGA PARVA,65.55,karna
5,UDYOGA PARVA,65.66,karna
5,UDYOGA PARVA,66.07,karna
5,UDYOGA PARVA,66.46,arjuna
5,UDYOGA PARVA,69.59,arjuna
5,UDYOGA PARVA,69.84,arjuna
5,UDYOGA PARVA,69.86,arjuna
5,UDYOGA PARVA,69.93,karna
5,UDYOGA PARVA,69.98,karna
5,UDYOGA PARVA,69.99,karna
5,UDYOGA PARVA,70.08,arjuna
5,UDYOGA PARVA,70.09,arjuna
5,UDYOGA PARVA,70.12,arjuna
5,UDYOGA PARVA,70.14,karna
5,UDYOGA PARVA,70.16,arjuna
5,UDYOGA PARVA,70.75,karna
5,UDYOGA PARVA,70.78,karna
5,UDYOGA PARVA,70.83,karna
5,UDYOGA PARVA,70.86,karna
5,UDYOGA PARVA,71.03,arjuna
5,UDYOGA PARVA,71.14,karna
5,UDYOGA PARVA,71.36,arjuna
5,UDYOGA PARVA,71.39,arjuna
5,UDYOGA PARVA,71.58,arjuna
5,UDYOGA PARVA,71.80,arjuna
5,UDYOGA PARVA,71.95,arjuna
5,UDYOGA PARVA,71.96,karna
5,UDYOGA PARVA,71.98,karna
5,UDYOGA PARVA,72.03,arjuna
5,UDYOGA PARVA,72.03,karna
